doc_id,topic,probability,source_file,preprocess_agenda
17,3,0.9995357990264893,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,estar avancar em o nosso obra de construcao nacional e lancar luz sobre esse avanco e conquista e fundamental para renovar o nosso confianca em o futuro nós ir chegar la ir dar certo como nacao ir conquistar em o raca e em o luta o brasil que desejar e querer legar para nosso filho e neto porem o sucesso de o brasil e de cada um de nós dependerar de o tamanho de o nosso compromisso com o pai e de o nosso capacidade de deixar o diferencas de lado para trabalhar por nosso objetivo comum um brasil democratico livre prospero e justo o uniao brasil trazer em seu nome o motivacao o embasamento e o finalidade que responder por o seu criacao nascer de o fusao de dois partido forte e em ascensao dem e psl o uniao brasil e um somatorio de forca que ter como proposito servir de base de instrumento de caminho para o pacificacao o entendimento o dialogo construtivo a conjuncao de esforco que sao imprescindivel para o prosperidade e o paz que o brasileiro desejar e merecer ter fortalecer o circulacao de ideia e o bom modo de identificar em o agenda politico nacional o ponto que todo ter em comum e assim construir consenso o experiencia ter mostrar repetidamente ser capaz de grande conquista quando trabalhar junto querer reunir forca construtivo o uniao brasil que nascer como o grande partido de o pai em numero de lideranca em o parlamento nacional almejar ser o grande partido em eficiencia em o entrega de resultado a o brasileiro o uniao brasil tambem antecipar o movimento tao necessario de aprimoramento de o democracia brasileiro por meio de o aglutinacao de ideia e de proposta comum em um pequeno numero de partido politico
92,3,0.9994325041770935,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,sempre preservar integral fidelidade a o interesse nacional propor um politica externo fundar em o principio de o igualdade soberano de o estado e em o respeito a autodeterminacao de o povo orientar em favor de o paz mundial de o desarmamento e de um divisao mais justo de o poder politico e economico mundial preconizar o cooperacao e o intercambio cultural com todo o paise com base em o principio de o reciprocidade almejar o reducao progressivo de nosso dependencia de o exterior especialmente em o campo tecnologico manter todavia nosso janela aberto para o mundo em o busca de um justo e construtivo interdependencia empenho para que o brasil ser respeitar em o cenario internacional que nosso forca economico ser reconhecir que nosso credibilidade ser restaurar e nosso historico capacidade politico de player internacional ser reconquistar ter que nós fazer respeitar por nosso habilidade e aporte para o construcao de o agenda e de o ordem global como o acordo climatico e defesa de o direito humano apresentar o nosso compromisso e valor fundamental restar dizer que seguire sempre abrir a o dialogo com o demais forca politico o respeito e o tolerancia sempre caminharao de par com nosso conviccoes todo sociedade nacional democratico se constroir e avanca a partir de o embate de o disputa de ideologia e de projeto cada forca politico assim como cada cidadao ter seu valor seu visao de mundo e de futuro esse divergencia e saudavel e necessar a o avanco de o sociedade
88,3,0.9991980791091919,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,respeito a o cidadao e excelencia em o prestacao de o servico publico para que o estado ser eficiente e amigavel a o cidadao e necessario reorganizar modernizar e melhorar o administracao publicar dota la de o que ha de mais avancado em tecnologia tornar la nao apenas enxuto mas resolutivo 37 38 39 40 compromisso claro com o rigoroso observancia de o norma de austeridade honestidade e transparencia em o trato de o assunto publico e fundamental e urgente o estimulo a universalizacao de programa e pratica de compliance publico com o adocao de rotina de prevencao a desvio a conduta irregular e a o desperdicio de recurso publico e o fortalecimento de um cultura de seriedade austeridade e excelencia em o servico publico um democracia solido e estavel requer um cidadania participativo e vigilante o lideranca politico cumprir estimular permanentemente o amplo participacao de o sociedade em o fiscalizacao de o ato governamental e politico o estimulo o participacao de o mulher em o politica e imprescindivel para o renovacao de o lideranca e de o pratica
90,3,0.99903804063797,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,um de o mais triste dado revelar em recente pesquisa nacional e o desinteresse de o jovem por o politica a o lado de o desalento com o pai a formacao e o qualificacao de o jovem para o vida politico serao um de nosso prioridade o politica brasileiro necessitar de o energia de o entusiasmo de o renovacao de ideia e ate de o rebeldia de o nosso jovem 41 42 43 44 estimulo o participacao de o minoria em o politica como caminho fundamental para o saude de o democracia brasileiro trabalhar para garantir que o pluralidade de voz de o sociedade brasileiro se faca sentir em seu vario instituicoe e que direito e demanda de o minoria encontr real expressao politico fomento e amparo o acoe voltar a preservacao e a o enriquecimento de o valor e de o identidade cultural brasileiro em seu diverso manifestacoe origem aporte tradicoe e historia
50,3,0.9990087151527405,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,16 17 18 priorizacao de politica publico voltar para o primeiro infancia compreender que acoes integrar de saude educacao nutricao moradio e assistencia psicossocial com foco em gestante maes e crianca sao um caminho promissor para o real superacao de o ciclo de pobreza um vez que o capacidade cognitivo de um individuo sao moldar em o primeiro infancia e impactar diretamente seu trajetoria educacional e profissional prioridade a qualificacao escolar e profissional como instrumento estrategico de superacao de o pobreza e ferramenta essencial para o crescimento e fortalecimento de o pai por isso assumir o compromisso de fazer de o processo educacional o principal caminho para o conquista de o cidadania pleno e o inclusao social o fortalecimento e o busca de o excelencia em o escola publicar em o ensino fundamental e medio dever ser um obsessao nacional
11,4,0.9867216348648071,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,ainda nao vencer mas conquistar avanco muito expressivo em o combate a o analfabetismo o fome o doenca endemico
68,4,0.946113646030426,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,nao existir planeta b
73,4,0.5535925626754761,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,o estado gastar muito e gastar mal
57,4,0.4175528883934021,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,por isso dever ser obsessivo nosso trabalho por um escola publicar de qualidade por programa de qualificacao profissional de acesso a o mercado de trabalho e de estimulo o iniciativa empresarial e a o empreendedorismo
101,4,0.37966886162757874,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,que tal buscar ai o materia primo para o construcao de o nosso futuro
83,5,0.4187350273132324,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,o sociedade manifesto com clareza seu indignacao com o privilegio que se multiplicar em o esfera publicar e sao bancar por o contribuinte
24,5,0.38016530871391296,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,nao se constroir um fusao entre dois forca politico expressivo sem renuncia muito flexibilidade e compromisso com o futuro
104,5,0.00674445228651166,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,uniao brasil
68,5,0.00356810144148767,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,nao existir planeta b
18,5,0.0035680942237377167,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,nosso democracia e jovem
3,6,0.9967702031135559,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,esse amor por o brasil este assentar em o nosso historia comum em o luta compartilhar cotidianamente e em o certeza de que mesmo com todo o seu mazela e dificuldade esse pai ter um enorme potencial para o grandeza e por que nao dizer um vocacao para o alegria e o felicidade o brasil democratico livre justo pulsante e pujante que todo em o brasileiro desejar e evidentemente um obra em abrir
9,6,0.9909088611602783,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,superar um estado ditatorial e reconquistar o direito a o voto o liberdade de expressao e um regime juridico assentar em o principio de o garantia individual
13,6,0.9900900721549988,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,o democracia nós permitir vencer o inflacao e colocar o economia brasileiro em o trilho de o modernizacao e de o crescimento economico mais equitativo
59,6,0.9872227311134338,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,nao ha desenvolvimento verdadeiro com prosperidade bem estar e realizacao pessoal sem um economia livre e competitivo
46,6,0.986434280872345,Manifesto_Uniao_BRASIL.layout_aware_preprocess.csv,e e fundamental dar prioridade a o desafio problema e passivo gerar por o pandemia de o covid 19
