doc_id,topic,probability,source_file,preprocess_agenda
17,2,0.9997897148132324,Manifesto_Uniao_BRASIL_preprocess.csv,estamos avancando na nossa obra de construcao nacional e lancar luzes sobre esses avancos e conquistas e fundamental para renovarmos a nossa confianca no futuro nos vamos chegar la vamos dar certo como nacao vamos conquistar na raca e na luta o brasil que desejamos e queremos legar para nossos filhos e netos porem o sucesso do brasil e de cada um de nos dependera do tamanho do nosso compromisso com o pais e da nossa capacidade de deixarmos as diferencas de lado para trabalharmos por nosso objetivo comum um brasil democratico livre prospero e justo o uniao brasil traz em seu nome a motivacao o embasamento e a finalidade que respondem pela sua criacao nascido da fusao de dois partidos fortes e em ascensao dem e psl o uniao brasil e um somatorio de forcas que tem como proposito servir de base de instrumento de caminho para a pacificacao o entendimento o dialogo construtivo a conjuncao de esforcos que sao imprescindiveis para a prosperidade e a paz que os brasileiros desejam e merecem ter fortalecer a circulacao de ideias e o melhor modo de identificar na agenda politica nacional os pontos que todos temos em comum e assim construir consensos a experiencia tem mostrado repetidamente somos capazes de grandes conquistas quando trabalhamos juntos queremos reunir forca construtiva o uniao brasil que nasce como o maior partido do pais em numero de liderancas no parlamento nacional almeja ser o maior partido em eficiencia na entrega de resultados aos brasileiros o uniao brasil tambem antecipa o movimento tao necessario de aprimoramento da democracia brasileira por meio da aglutinacao de ideias e de propostas comuns em um menor numero de partidos politicos
92,2,0.9997428059577942,Manifesto_Uniao_BRASIL_preprocess.csv,sempre preservando integral fidelidade ao interesse nacional propomos uma politica externa fundada no principio da igualdade soberana dos estados e no respeito a autodeterminacao dos povos orientada em favor da paz mundial do desarmamento e de uma divisao mais justa do poder politico e economico mundial preconizamos a cooperacao e o intercambio cultural com todos os paises com base no principio da reciprocidade almejamos a reducao progressiva de nossa dependencia do exterior especialmente no campo tecnologico mantendo todavia nossas janelas abertas para o mundo na busca de uma justa e construtiva interdependencia empenho para que o brasil seja respeitado no cenario internacional que nossa forca economica seja reconhecida que nossa credibilidade seja restaurada e nossa historica capacidade politica de player internacional seja reconquistada temos que nos fazer respeitar por nossas habilidades e aportes para a construcao das agendas e da ordem global como os acordos climaticos e defesa dos direitos humanos apresentados os nossos compromissos e valores fundamentais resta dizer que seguiremos sempre abertos ao dialogo com as demais forcas politicas o respeito e a tolerancia sempre caminharao de par com nossas conviccoes toda sociedade nacional democratica se constroi e avanca a partir dos embates das disputas de ideologias e de projetos cada forca politica assim como cada cidadao tem seus valores sua visao de mundo e de futuro essa divergencia e saudavel e necessaria ao avanco das sociedades
88,2,0.9996365308761597,Manifesto_Uniao_BRASIL_preprocess.csv,respeito ao cidadao e excelencia na prestacao do servico publico para que o estado seja eficiente e amigavel aos cidadaos e necessario reorganizar modernizar e melhorar a administracao publica dota la do que ha de mais avancado em tecnologia torna la nao apenas enxuta mas resolutiva 37 38 39 40 compromisso claro com a rigorosa observancia das normas de austeridade honestidade e transparencia no trato dos assuntos publicos e fundamental e urgente o estimulo a universalizacao de programas e praticas de compliance publico com a adocao de rotinas de prevencao a desvios a condutas irregulares e ao desperdicio de recursos publicos e o fortalecimento de uma cultura de seriedade austeridade e excelencia no servico publico uma democracia solida e estavel requer uma cidadania participativa e vigilante as liderancas politicas cumpre estimular permanentemente a ampla participacao da sociedade na fiscalizacao dos atos governamentais e politicos o estimulo a participacao das mulheres na politica e imprescindivel para a renovacao das liderancas e das praticas
50,2,0.9995506405830383,Manifesto_Uniao_BRASIL_preprocess.csv,16 17 18 priorizacao de politicas publicas voltadas para a primeira infancia compreendemos que acoes integradas de saude educacao nutricao moradia e assistencia psicossocial com foco em gestantes maes e criancas sao um caminho promissor para a real superacao do ciclo de pobreza uma vez que as capacidades cognitivas de um individuo sao moldadas na primeira infancia e impactam diretamente sua trajetoria educacional e profissional prioridade a qualificacao escolar e profissional como instrumentos estrategicos de superacao da pobreza e ferramentas essenciais para o crescimento e fortalecimento do pais por isso assumimos o compromisso de fazer do processo educacional o principal caminho para a conquista da cidadania plena e a inclusao social o fortalecimento e a busca da excelencia na escola publica nos ensinos fundamental e medio devem ser uma obsessao nacional
102,2,0.9994601011276245,Manifesto_Uniao_BRASIL_preprocess.csv,o uniao brasil nasce sob o signo do otimismo da esperanca e principalmente da confianca no brasil e nos brasileiros o brasil que queremos e pelo qual lutaremos e esse brasil das luzes do talento da criatividade da musicalidade da capacidade de festejar de acolher de abracar o brasil da garra da luta da capacidade de reinvencao da imensa e inesgotavel capacidade de trabalho o brasil do povo solidario que enxerga a dor do outro e estende a mao o brasil do amor da fe e da uniao sigamos juntos cerrando fileiras com os coracoes animados pelo orgulho do brasil pelo orgulho do que temos e somos de melhor
30,3,0.998954176902771,Manifesto_Uniao_BRASIL_preprocess.csv,zelo pelo patrimonio da liberdade de expressao que e condicao fundamental a existencia do estado democratico o ser humano deve ser livre para manifestar suas ideias acessar informacoes professar uma religiao escolher seus representantes de todas as formas que o estado de direito lhe garante defesa intransigente da liberdade de imprensa forca social necessaria a saude da democracia a imprensa deve ter garantidos respeito e seguranca para que possa exercer sem restricoes ou riscos o trabalho essencial de levar aos cidadaos a informacao a critica os elementos do contraditorio sem os quais nao existe sociedade verdadeiramente livre
51,3,0.9988341331481934,Manifesto_Uniao_BRASIL_preprocess.csv,apoio a familia brasileira considerando que a familia e a base da sociedade e o primeiro elo de conexao social do individuo compreendendo que as familias das periferias das grandes e medias cidades brasileiras tem sido fortemente afetadas pela crise do desemprego pelo retorno da inflacao de alimentos energia e combustiveis em particular pelo aumento da criminalidade e pela atuacao crescente do crime organizado dentre outras pressoes que geram instabilidade nos nucleos familiares assumimos o compromisso de construir politicas publicas com foco e base na unidade familiar
1,3,0.998647928237915,Manifesto_Uniao_BRASIL_preprocess.csv,sao muitas e diferentes as nossas origens as nossas culturas as nossas tradicoes e costumes os nossos valores as nossas ideologias diversa e a nossa geografia rica e variada e a nossa natureza somos um pais continental que abriga em seu vasto territorio todo tipo de gente de pensamento de profissao de fe de posicao politica em meio a essas diferencas uma coisa nos une e nos constitui como coletividade o amor por esse pais
12,3,0.9976980686187744,Manifesto_Uniao_BRASIL_preprocess.csv,vivemos um momento de desencanto e desalento com as instituicoes democraticas que tem sua razao de ser porem nao podemos deixar que as dificuldades conjunturais comprometam nossa confianca na democracia nem que nos impecam de reconhecer o muito que avancamos nos ultimos trinta anos
100,3,0.9976447224617004,Manifesto_Uniao_BRASIL_preprocess.csv,podemos escolher o preconceito a intolerancia a divisao a opressao ou podemos escolher a solidariedade a alegria a capacidade de luta de superacao a ternura o afeto a criatividade que temos em abundancia quando e em que momentos demos o melhor de nos
