doc_id,topic,probability,source_file,preprocess_agenda
32,2,0.9994915127754211,programa_do_pl.clean_preprocess.csv,prioridades da nacao brasileira acompanhando a marcha social incorporando novos ressalta se ainda a rigorosa necessidade de se respeitar o regime de metas da paradigmas a genese de sua fundacao e mantendo intacta a essencia do partido em inflacao garantir a liberdade individual de cada cidadao brasileiro de ser o que e respeitando infraestrutura nacional as implementacoes de obras de infraestrutura de o direito constitucional e os alicerces da democracia a liberdade de pensamento e a integracao de portos aeroportos estradas rodoviarias vicinais ferrovias e hidrovias de liberdade de expressao maneira estrategica e coerente com a producao sao essenciais para diminuir o programa chamado custo brasil isso permite ampliar e fortalecer o processo de desestatizacao e concessoes da infraestrutura nacional e liberar o estado para que ele possa ser mais o partido liberal pl acreditando na democracia como instrumento de eficiente naquilo que e sua vocacao acao plena da cidadania e buscando o bem comum para a manutencao de uma digitalizacao e conectividade o partido liberal entende que ha uma sociedade livre plural e participativa apresenta seus temas prioritarios para irrevogavel necessidade de implantacao e expansao de novas tecnologias de manutencao dos objetivos fundamentais permanentes do brasil digitalizacao e inovacao que melhorem tanto a competitividade nacional como a resguardamos e defendemos os valores conservadores da sociedade qualidade de vida dos cidadaos principalmente aqueles mais vulneraveis ou que se brasileira reafirmamos nossa crenca na vida e na liberdade em todas as suas encontram em localidades remotas prosseguindo na modernizacao do estado vertentes direitos naturais e inalienaveis na sociedade unidade organica e brasileiro comunidade de homens na politica atividade essencial para a administracao da trabalho e emprego dentre as reformas estruturantes a fim de garantir sociedade e manutencao da ordem e da moral o emprego e renda e a retomada do crescimento economico o partido liberal defende vida e liberdade liberdade e tao importante quanto a propria vida
159,2,0.9993914365768433,programa_do_pl_preprocess.csv,envolve outros conceitos que sao vitais ao cidadao aquele que trabalha dedica se a familia e busca o melhor para o seu pais envolve outras questoes como estabilidade confianca justica na forma como o cidadao e tratado igualdade perante todos e crenca inabalavel de que o estado e a sociedade civil tratarao todos de acordo com seus meritos e esforcos o partido liberal deve portanto debrucar se nesse assunto com especial atencao ao cidadao e as politicas publicas que ampliem esse conceito dando especial atencao em promover e fortalecer a seguranca juridica promover a seguranca alimentar e a alimentacao saudavel fortalecer a seguranca energetica do pais fortalecer e garantir a seguranca publica e cidada e fortalecer e garantir a seguranca no campo conclusao o partido liberal tem a conviccao de que este e um programa que busca olhar para frente preparar o pais para os desafios que acenam desde ja e que precisem de uma base solida e que pense no presente e no futuro ate mesmo das geracoes que estao por vir por isso essa preocupacao em colocar neste plano alem de elementos intangiveis como democracia e liberdade aspectos tangiveis como o aperfeicoamento da infraestrutura educacao saude e seguranca dentre outros tudo alicercado na garantia dos diretos humanos para todos e em um conjunto de politicas socioeconomicas robustas que valorizem o empreendedorismo a liberdade economica que gerem empregos solidos diante das incertezas que as tecnologias naturalmente propiciam que deixem para o estado somente aquilo que e sua funcao precipua a fim de dedicar seus esforcos ao cidadao brasileiro nosso verdadeiro e supremo soberano
128,2,0.9992597103118896,programa_do_pl_preprocess.csv,dignidade para os menos favorecidos dignidade e junto da liberdade e de outros conceitos importantes em uma democracia fator que demonstra por exemplo a efetividade de uma politica publica o cidadao pleno nao deve ser dependente do estado mas contar com o apoio do governo para ter autonomia e dignidade para buscar melhores condicoes de vida propriedade e reforma agraria o partido liberal pl considera o direito a propriedade como natural inalienavel e anterior a lei positiva a propriedade justifica se sobretudo como instrumento para que se assegure a liberdade o estado devera desenvolver politicas publicas efetivas que garantam a seguranca e a liberdade para o pequeno medio ou grande produtor resguardando sua propriedade e seus bens e combatendo atos antidemocraticos de invasoes a regularizacao fundiaria com a concessao de titulos de terra bem como a viabilizacao de abertura de linhas de credito e a seguranca juridica visam escassear os conflitos e invasoes no campo e promover o desenvolvimento socioeconomico da familia do campo abertura comercial o partido liberal acredita na implantacao de medidas de desburocratizacao que facilitem o comercio exterior e no avanco em acordos que abram o mercado internacional a producao brasileira e dao acesso a novas tecnologias e processos mais modernos e competitivos defende ainda maior liberdade de comercio exterior de investimento e financeira
134,2,0.9992087483406067,programa_do_pl_preprocess.csv,infraestrutura nacional as implementacoes de obras de infraestrutura de integracao de portos aeroportos estradas rodoviarias vicinais ferrovias e hidrovias de maneira estrategica e coerente com a producao sao essenciais para diminuir o chamado custo brasil isso permite ampliar e fortalecer o processo de desestatizacao e concessoes da infraestrutura nacional e liberar o estado para que ele possa ser mais eficiente naquilo que e sua vocacao digitalizacao e conectividade o partido liberal entende que ha uma irrevogavel necessidade de implantacao e expansao de novas tecnologias de digitalizacao e inovacao que melhorem tanto a competitividade nacional como a qualidade de vida dos cidadaos principalmente aqueles mais vulneraveis ou que se encontram em localidades remotas prosseguindo na modernizacao do estado brasileiro trabalho e emprego dentre as reformas estruturantes a fim de garantir o emprego e renda e a retomada do crescimento economico o partido liberal defende a necessidade de simplificar a legislacao e reduzir a carga tributaria os avancos da legislacao trabalhista devem facilitar as contratacoes desburocratizar e desregular as normas para favorecer a criacao de empresas e o empreendedorismo a legislacao trabalhista devera prover seguranca juridica ajudando a combater abusos empresariais e de sindicatos que tambem nao podem ter a capacidade de agir como monopolios
163,3,0.9992793798446655,programa_do_pl_preprocess.csv,21 da portaria mec no 1 095 de 25 de outubro de 2018 esta instituicao de educacao superior informa que foram registrados 257 duzentos e cinquenta e sete diplomas no periodo de 23 11 2022 a 12 12 2022 nos seguintes livros de registro e sequencias numericas acn 2022 registro s 11 a 13 adm 2022 registro s 208 a 215 2022 registro s 123 a 127 2022 registro 22 ccp 2022 registro s 32 a 36 cdd 2022 registro s 264 a 266 cdl 2022 registro s 170 a 174 cdn 2022 registro 94 cec 2022 registro s 100 a 101 ceg 2022 registro s 321 a 333 cfe 2022 registro s 26 a 27 cfl 2022 registro s 15 a 16 cgg 2022 registro s 28 a 30 chs 2022 registro s 42 a 44 clt 2022 registro 48 este documento pode ser verificado no endereco eletronico http www in gov br autenticidade html pelo codigo 05302022122200258 issn 1677 7069 no 240 quinta feira 22 de dezembro de 2022 com 2022 registro s 389 a 402 cps 2022 registro s 117 a 118 cqm 2022 registro 5 csc 2022 registro 13 css 2022 registro 22 ctl 2022 registro 17 dsg 2022 registro s 1 a 175 rit 2022 registro s 85 a 89 a relacao dos diplomas registrados podera ser consultada em ate quinze dias no endereco https di plomas
8,3,0.9980810880661011,programa_do_pl.clean_preprocess.csv,dignidade para os menos favorecidos dignidade e junto da liberdade e de desafios surgem diuturnamente em todas as expressoes dos campos do outros conceitos importantes em uma democracia fator que demonstra por exemplo poder exigindo que novos conceitos estrategias e liderancas sejam incorporados ao a efetividade de uma politica publica o cidadao pleno nao deve ser dependente do ideario do partido para que se possa fazer frente aos problemas cada vez mais estado mas contar com o apoio do governo para ter autonomia e dignidade para complexos
99,3,0.9977449774742126,programa_do_pl.clean_preprocess.csv,tancredo neves no 5857 jabutiana aracaju se para cdl 2022 registro s 170 a 174 recebimento e abertura dos envelopes contendo propostas de precos e os documentos de cdn 2022 registro 94 cec 2022 registro s 100 a 101 habilitacao que serao abertos na ordem estabelecida o edital e os esclarecimentos poderao ser ceg 2022 registro s 321 a 333 solicitados via e mail pelo endereco eletronico licitacao sestsenat org br ou os interessados
108,3,0.9977448582649231,programa_do_pl_preprocess.csv,desafios surgem diuturnamente em todas as expressoes dos campos do poder exigindo que novos conceitos estrategias e liderancas sejam incorporados ao ideario do partido para que se possa fazer frente aos problemas cada vez mais complexos para o pl e clara a necessidade de construir solidas pontes com todos os seguimentos da sociedade com o objetivo de estabelecer canais permanentes de conexao fornecendo prontas respostas aos anseios preocupacoes e necessidades outrora inexistentes e desconhecidos
29,3,0.9975818395614624,programa_do_pl.clean_preprocess.csv,divida publica o partido liberal considera fundamental o planejamento e essas raizes valores e tradicoes materializaram no seio da sociedade os gestao das contas publicas fundamentados na avaliacao no monitoramento e no mesmos ideais defendidos pelo partido liberal e seu fundador deputado alvaro valle estabelecimento de metas e prioridades relacionadas com os grandes problemas com as mesmas bases e os fundamentos para a construcao e preservacao de uma nacionais
72,4,0.9973040223121643,programa_do_pl.clean_preprocess.csv,58 2022 diversos ecossistemas e um grande potencial turistico que deve ser estimulado e explorado sustentavelmente se o turismo externo deve ser reconhecido como fator processo 811 2022 oc fundamental para a aproximacao dos povos e de suas culturas o turismo interno deve o pregoeiro e a comissao permanente de licitacao do sebrae sp tornam ser tambem compreendido como poderoso instrumento de integracao nacional
58,4,0.9947861433029175,programa_do_pl.clean_preprocess.csv,o brasil conta com o sistema unico de saude sus dias no endereco que e sem duvida um grande avanco e conquista do cidadao brasileiro o brasil deve https di plomas puc rio
116,4,0.9922022819519043,programa_do_pl_preprocess.csv,concentrar seus esforcos em exercer sua funcao estabilizadora e com enfoque nas suas principais responsabilidades como saude educacao seguranca e bem estar
143,4,0.9909836649894714,programa_do_pl_preprocess.csv,2 200 2 de 24 08 2001 icp rasil que institui a infraestrutura de chaves publicas brasileira icp brasil
186,4,0.9909836649894714,programa_do_pl_preprocess.csv,2 200 2 de 24 08 2001 icp rasil que institui a infraestrutura de chaves publicas brasileira icp brasil
97,5,0.9992027282714844,programa_do_pl.clean_preprocess.csv,aviso de registro de diplomas fabricio dias de andrade mantenedora faculdades catolicas vice presidente da comissao de procedimento cnpj da mantenedora 33 555 921 0001 70 para fins do disposto no art 21 da portaria mec no 1 095 de 25 de servico nacional de aprendizagem ao transporte senat outubro de 2018 esta instituicao de educacao superior informa que foram registrados 257 duzentos e cinquenta e sete diplomas no periodo de 23 11 2022 a aviso de licitacao 12 12 2022 nos seguintes livros de registro e sequencias numericas concorrencia n 18 2022 acn 2022 registro s 11 a 13 adm 2022 registro s 208 a 215 o servico nacional de aprendizagem do transporte senat de aracaju se comunica 2022 registro s 123 a 127 aos interessados que realizara concorrencia para selecionar e contratar empresa para prestacao de 2022 registro 22 servicos de locacao de uma empilhadeira e um caminhao guindauto munck conforme as condicoes ccp 2022 registro s 32 a 36 do edital da concorrencia 018 2022 e seus anexos o certame sera realizado em 06 01 2023 as cdd 2022 registro s 264 a 266 09 na unidade situada na av
56,5,0.9986394047737122,programa_do_pl.clean_preprocess.csv,as prioridades dos investimentos e ferramentas devem ser na educacao basica cqm 2022 registro 5 para dar acesso ao maior numero de criancas e jovens outro aspecto e o fortalecimento na educacao profissional e tecnologica e csc 2022 registro 13 a educacao superior de forma a aproxima las das necessidades sociais regionais e do css 2022 registro 22 mercado de trabalho estimulando ainda empreendedorismo inovador igualmente ctl 2022 registro 17 serao fortalecidas as estrategias e programas voltados a atracao de jovens em situacao dsg 2022 registro s 1 a 175 de risco social e educacional para processos de educacao formal e de qualificacao para rit 2022 registro s 85 a 89 o trabalho
154,5,0.9986149072647095,programa_do_pl_preprocess.csv,a mulher o partido liberal afianca a necessidade de implementacao das politicas voltadas para a insercao da mulher no mercado de trabalho bem como a busca pela igualdade de salarios entre homens e mulheres que desempenham a mesma ocupacao merecem destaque as acoes para a projecao economica a inclusao produtiva das mulheres e o aumento da participacao de mulheres no parlamento e nas direcoes partidarias desenvolvimento de acoes de combate ao feminicidio e na promocao de assistencia as mulheres em situacao de violencia tambem se faz necessario o amparo as mulheres no exercicio integral da maternidade desde a concepcao ate o cuidado com os filhos bem como a conciliacao trabalho familia
125,5,0.9981922507286072,programa_do_pl_preprocess.csv,acredita em um modelo de gestao alicercada na geracao de oportunidades que produzem riquezas estimulam o empreendedorismo facilitam a abertura de novas empresas reduzem a burocracia incentivam a capacitacao profissional a autonomia e a independencia financeira essas iniciativas permitem que a qualidade de vida das pessoas melhore expandindo a producao e o consumo esse ciclo da prosperidade impulsiona o aquecimento da economia o aumento da arrecadacao e consequentemente permitira que o estado invista mais recursos em acoes de saude educacao seguranca infraestrutura e projetos sociais
133,5,0.9981486797332764,programa_do_pl_preprocess.csv,divida publica o partido liberal considera fundamental o planejamento e gestao das contas publicas fundamentados na avaliacao no monitoramento e no estabelecimento de metas e prioridades relacionadas com os grandes problemas nacionais estas acoes possibilitarao a sustentabilidade da trajetoria da divida publica por meio da consolidacao de um ajuste fiscal a medio e longo prazo permitindo a recuperacao e manutencao da estabilidade economica e o crescimento do pib ressalta se ainda a rigorosa necessidade de se respeitar o regime de metas da inflacao
