chunk_id,chunk_text,preprocess_agenda,tokens
40,"Cabe ao Estado compreender quais aspectos de sua economia devem ter seu ciclo ou cadeia produtiva dominado internamente, com redução das dependências e vulnerabilidades externas. E no caso de dependência, faz-se imprescindível identificar quais são as alternativas internas e externas para substituição na eventualidade de baixa oferta externa.",cabe ao estado compreender quais aspectos de sua economia devem ter seu ciclo ou cadeia produtiva dominado internamente com reducao das dependencias e vulnerabilidades externas e no caso de dependencia faz se imprescindivel identificar quais sao as alternativas internas e externas para substituicao na eventualidade de baixa oferta externa,"[""cabe"", ""ao"", ""estado"", ""compreender"", ""quais"", ""aspectos"", ""de"", ""sua"", ""economia"", ""devem"", ""ter"", ""seu"", ""ciclo"", ""ou"", ""cadeia"", ""produtiva"", ""dominado"", ""internamente"", ""com"", ""reducao"", ""das"", ""dependencias"", ""e"", ""vulnerabilidades"", ""externas"", ""e"", ""no"", ""caso"", ""de"", ""dependencia"", ""faz"", ""se"", ""imprescindivel"", ""identificar"", ""quais"", ""sao"", ""as"", ""alternativas"", ""internas"", ""e"", ""externas"", ""para"", ""substituicao"", ""na"", ""eventualidade"", ""de"", ""baixa"", ""oferta"", ""externa""]"
41,"Destaca ainda a significativa importância do ingresso do Brasil na Organização para a Cooperação e Desenvolvimento Econômico (OCDE). Essa iniciativa possibilitará ao país estreitar acordos econômicos com nações que são mais desenvolvidas, e integrar os acordos internacionais.",destaca ainda a significativa importancia do ingresso do brasil na organizacao para a cooperacao e desenvolvimento economico ocde essa iniciativa possibilitara ao pais estreitar acordos economicos com nacoes que sao mais desenvolvidas e integrar os acordos internacionais,"[""destaca"", ""ainda"", ""a"", ""significativa"", ""importancia"", ""do"", ""ingresso"", ""do"", ""brasil"", ""na"", ""organizacao"", ""para"", ""a"", ""cooperacao"", ""e"", ""desenvolvimento"", ""economico"", ""ocde"", ""essa"", ""iniciativa"", ""possibilitara"", ""ao"", ""pais"", ""estreitar"", ""acordos"", ""economicos"", ""com"", ""nacoes"", ""que"", ""sao"", ""mais"", ""desenvolvidas"", ""e"", ""integrar"", ""os"", ""acordos"", ""internacionais""]"
42,Documento assinado digitalmente conforme MP n!:!,documento assinado digitalmente conforme mp n,"[""documento"", ""assinado"", ""digitalmente"", ""conforme"", ""mp"", ""n""]"
43,"2.200-.2 de 24/08/2001, ICP εrasil que institui a Infraestrutura de Chaves Públicas Brasileira ICP·Brasil.",2 200 2 de 24 08 2001 icp rasil que institui a infraestrutura de chaves publicas brasileira icp brasil,"[""2"", ""200"", ""2"", ""de"", ""24"", ""08"", ""2001"", ""icp"", ""rasil"", ""que"", ""institui"", ""a"", ""infraestrutura"", ""de"", ""chaves"", ""publicas"", ""brasileira"", ""icp"", ""brasil""]"
44,"_;:::::> DIARIO OFICIAL DA UNIAO - seção 3 Educação - A educação é um serviço essencial tanto para a promoção da inclusão social e da qualidade de vida das pessoas, como para o desenvolvimento da Nação. As prioridades dos investimentos e ferramentas devem ser na Educação Básica, para dar acesso ao maior número de crianças e jovens. Outro aspecto é o fortalecimento na Educação Profissional e Tecnológica e a Educação Superior, de forma a aproximá-las das necessidades sociais, regionais e do mercado de trabalho, estimulando, ainda, empreendedorismo inovador. Igualmente, serão fortalecidas as estratégias e programas voltados à atração de jovens em situação de risco social e educacional para processos de educação formal e de qualificação para o trabalho.",diario oficial da uniao secao 3 educacao a educacao e um servico essencial tanto para a promocao da inclusao social e da qualidade de vida das pessoas como para o desenvolvimento da nacao as prioridades dos investimentos e ferramentas devem ser na educacao basica para dar acesso ao maior numero de criancas e jovens outro aspecto e o fortalecimento na educacao profissional e tecnologica e a educacao superior de forma a aproxima las das necessidades sociais regionais e do mercado de trabalho estimulando ainda empreendedorismo inovador igualmente serao fortalecidas as estrategias e programas voltados a atracao de jovens em situacao de risco social e educacional para processos de educacao formal e de qualificacao para o trabalho,"[""diario"", ""oficial"", ""da"", ""uniao"", ""secao"", ""3"", ""educacao"", ""a"", ""educacao"", ""e"", ""um"", ""servico"", ""essencial"", ""tanto"", ""para"", ""a"", ""promocao"", ""da"", ""inclusao"", ""social"", ""e"", ""da"", ""qualidade"", ""de"", ""vida"", ""das"", ""pessoas"", ""como"", ""para"", ""o"", ""desenvolvimento"", ""da"", ""nacao"", ""as"", ""prioridades"", ""dos"", ""investimentos"", ""e"", ""ferramentas"", ""devem"", ""ser"", ""na"", ""educacao"", ""basica"", ""para"", ""dar"", ""acesso"", ""ao"", ""maior"", ""numero"", ""de"", ""criancas"", ""e"", ""jovens"", ""outro"", ""aspecto"", ""e"", ""o"", ""fortalecimento"", ""na"", ""educacao"", ""profissional"", ""e"", ""tecnologica"", ""e"", ""a"", ""educacao"", ""superior"", ""de"", ""forma"", ""a"", ""aproxima"", ""las"", ""das"", ""necessidades"", ""sociais"", ""regionais"", ""e"", ""do"", ""mercado"", ""de"", ""trabalho"", ""estimulando"", ""ainda"", ""empreendedorismo"", ""inovador"", ""igualmente"", ""serao"", ""fortalecidas"", ""as"", ""estrategias"", ""e"", ""programas"", ""voltados"", ""a"", ""atracao"", ""de"", ""jovens"", ""em"", ""situacao"", ""de"", ""risco"", ""social"", ""e"", ""educacional"", ""para"", ""processos"", ""de"", ""educacao"", ""formal"", ""e"", ""de"", ""qualificacao"", ""para"", ""o"", ""trabalho""]"
45,Saúde - A problemática da saúde é extremamente complexa e com inúmeras variáveis intervenientes.,saude a problematica da saude e extremamente complexa e com inumeras variaveis intervenientes,"[""saude"", ""a"", ""problematica"", ""da"", ""saude"", ""e"", ""extremamente"", ""complexa"", ""e"", ""com"", ""inumeras"", ""variaveis"", ""intervenientes""]"
46,"O Brasil conta com o Sistema Único de Saúde (SUS} que é, sem dúvida, um grande avanço e conquista do cidadão brasileiro. O Brasil deve avançar no fortalecimento do SUS, buscando garantir sua universalização, descentralização, humanização e a democratização de seus serviços.",o brasil conta com o sistema unico de saude sus que e sem duvida um grande avanco e conquista do cidadao brasileiro o brasil deve avancar no fortalecimento do sus buscando garantir sua universalizacao descentralizacao humanizacao e a democratizacao de seus servicos,"[""o"", ""brasil"", ""conta"", ""com"", ""o"", ""sistema"", ""unico"", ""de"", ""saude"", ""sus"", ""que"", ""e"", ""sem"", ""duvida"", ""um"", ""grande"", ""avanco"", ""e"", ""conquista"", ""do"", ""cidadao"", ""brasileiro"", ""o"", ""brasil"", ""deve"", ""avancar"", ""no"", ""fortalecimento"", ""do"", ""sus"", ""buscando"", ""garantir"", ""sua"", ""universalizacao"", ""descentralizacao"", ""humanizacao"", ""e"", ""a"", ""democratizacao"", ""de"", ""seus"", ""servicos""]"
47,Bem como investir em outros programas importantes que também precisam ser continuados e consolidados. É importante destacar a necessidade de continuar adequando e fortalecendo os serviços de saúde para atendimento às novas demandas decorrentes do envelhecimento populacional de forma integrada com outras ações e serviços públicos.,bem como investir em outros programas importantes que tambem precisam ser continuados e consolidados e importante destacar a necessidade de continuar adequando e fortalecendo os servicos de saude para atendimento as novas demandas decorrentes do envelhecimento populacional de forma integrada com outras acoes e servicos publicos,"[""bem"", ""como"", ""investir"", ""em"", ""outros"", ""programas"", ""importantes"", ""que"", ""tambem"", ""precisam"", ""ser"", ""continuados"", ""e"", ""consolidados"", ""e"", ""importante"", ""destacar"", ""a"", ""necessidade"", ""de"", ""continuar"", ""adequando"", ""e"", ""fortalecendo"", ""os"", ""servicos"", ""de"", ""saude"", ""para"", ""atendimento"", ""as"", ""novas"", ""demandas"", ""decorrentes"", ""do"", ""envelhecimento"", ""populacional"", ""de"", ""forma"", ""integrada"", ""com"", ""outras"", ""acoes"", ""e"", ""servicos"", ""publicos""]"
48,"Família - O Partido Liberal entende a família como célula ou base da sociedade, defendendo o seu direito e o fortalecimento dos vínculos familiares e intergeracionais.",familia o partido liberal entende a familia como celula ou base da sociedade defendendo o seu direito e o fortalecimento dos vinculos familiares e intergeracionais,"[""familia"", ""o"", ""partido"", ""liberal"", ""entende"", ""a"", ""familia"", ""como"", ""celula"", ""ou"", ""base"", ""da"", ""sociedade"", ""defendendo"", ""o"", ""seu"", ""direito"", ""e"", ""o"", ""fortalecimento"", ""dos"", ""vinculos"", ""familiares"", ""e"", ""intergeracionais""]"
49,"Neste sentido, valoriza o relevante papel da mulher, a quem cabe chefiar cerca de 50% das famílias no Brasil.",neste sentido valoriza o relevante papel da mulher a quem cabe chefiar cerca de 50 das familias no brasil,"[""neste"", ""sentido"", ""valoriza"", ""o"", ""relevante"", ""papel"", ""da"", ""mulher"", ""a"", ""quem"", ""cabe"", ""chefiar"", ""cerca"", ""de"", ""50"", ""das"", ""familias"", ""no"", ""brasil""]"
50,"Não existe organização social que crie maiores vínculos que a família, sendo o melhor espaço na construção do que significa o ser humano.",nao existe organizacao social que crie maiores vinculos que a familia sendo o melhor espaco na construcao do que significa o ser humano,"[""nao"", ""existe"", ""organizacao"", ""social"", ""que"", ""crie"", ""maiores"", ""vinculos"", ""que"", ""a"", ""familia"", ""sendo"", ""o"", ""melhor"", ""espaco"", ""na"", ""construcao"", ""do"", ""que"", ""significa"", ""o"", ""ser"", ""humano""]"
51,"Na família, crianças, adolescentes, pessoas idosas e pessoas com deficiência, além das mulheres, devem receber uma atenção especial.",na familia criancas adolescentes pessoas idosas e pessoas com deficiencia alem das mulheres devem receber uma atencao especial,"[""na"", ""familia"", ""criancas"", ""adolescentes"", ""pessoas"", ""idosas"", ""e"", ""pessoas"", ""com"", ""deficiencia"", ""alem"", ""das"", ""mulheres"", ""devem"", ""receber"", ""uma"", ""atencao"", ""especial""]"
52,"Meio Ambiente - O Partido Liberal entende que cabe ao Estado propiciar a todos, incluindo indígenas, quilombolas, ribeirinhos e outros, a Liberdade de uso responsável dos recursos naturais que cada indivíduo ou coletividade dispõe legalmente no sentido de que exista, de fato, um crescimento ordenado, equilibrando proteção ambiental com crescimento econômico justo e sustentável para todos e benefícios sociais.",meio ambiente o partido liberal entende que cabe ao estado propiciar a todos incluindo indigenas quilombolas ribeirinhos e outros a liberdade de uso responsavel dos recursos naturais que cada individuo ou coletividade dispoe legalmente no sentido de que exista de fato um crescimento ordenado equilibrando protecao ambiental com crescimento economico justo e sustentavel para todos e beneficios sociais,"[""meio"", ""ambiente"", ""o"", ""partido"", ""liberal"", ""entende"", ""que"", ""cabe"", ""ao"", ""estado"", ""propiciar"", ""a"", ""todos"", ""incluindo"", ""indigenas"", ""quilombolas"", ""ribeirinhos"", ""e"", ""outros"", ""a"", ""liberdade"", ""de"", ""uso"", ""responsavel"", ""dos"", ""recursos"", ""naturais"", ""que"", ""cada"", ""individuo"", ""ou"", ""coletividade"", ""dispoe"", ""legalmente"", ""no"", ""sentido"", ""de"", ""que"", ""exista"", ""de"", ""fato"", ""um"", ""crescimento"", ""ordenado"", ""equilibrando"", ""protecao"", ""ambiental"", ""com"", ""crescimento"", ""economico"", ""justo"", ""e"", ""sustentavel"", ""para"", ""todos"", ""e"", ""beneficios"", ""sociais""]"
53,"Turismo - O Brasil é um país de dimensões continentais, com vasto litoral, diversos ecossistemas e um grande potencial turístico que deve ser estimulado e explorado sustentavelmente. Se o turismo externo deve ser reconhecido como fator fundamental para a aproximação dos povos e de suas culturas, o turismo interno deve ser também compreendido como poderoso instrumento de integração nacional. É imperativo o incentivo, no âmbito nacional e internacional, dos destinos e os produtos turísticos e o aprimoramento da efetividade dos mecanismos de financiamento voltados ao desenvolvimento regional e nacional. Vale também destacar a necessidade de consolidação e ampliação do investimento em atividades de turismo ambiental responsável e de etnoturismo, ambos de forma sustentável.",turismo o brasil e um pais de dimensoes continentais com vasto litoral diversos ecossistemas e um grande potencial turistico que deve ser estimulado e explorado sustentavelmente se o turismo externo deve ser reconhecido como fator fundamental para a aproximacao dos povos e de suas culturas o turismo interno deve ser tambem compreendido como poderoso instrumento de integracao nacional e imperativo o incentivo no ambito nacional e internacional dos destinos e os produtos turisticos e o aprimoramento da efetividade dos mecanismos de financiamento voltados ao desenvolvimento regional e nacional vale tambem destacar a necessidade de consolidacao e ampliacao do investimento em atividades de turismo ambiental responsavel e de etnoturismo ambos de forma sustentavel,"[""turismo"", ""o"", ""brasil"", ""e"", ""um"", ""pais"", ""de"", ""dimensoes"", ""continentais"", ""com"", ""vasto"", ""litoral"", ""diversos"", ""ecossistemas"", ""e"", ""um"", ""grande"", ""potencial"", ""turistico"", ""que"", ""deve"", ""ser"", ""estimulado"", ""e"", ""explorado"", ""sustentavelmente"", ""se"", ""o"", ""turismo"", ""externo"", ""deve"", ""ser"", ""reconhecido"", ""como"", ""fator"", ""fundamental"", ""para"", ""a"", ""aproximacao"", ""dos"", ""povos"", ""e"", ""de"", ""suas"", ""culturas"", ""o"", ""turismo"", ""interno"", ""deve"", ""ser"", ""tambem"", ""compreendido"", ""como"", ""poderoso"", ""instrumento"", ""de"", ""integracao"", ""nacional"", ""e"", ""imperativo"", ""o"", ""incentivo"", ""no"", ""ambito"", ""nacional"", ""e"", ""internacional"", ""dos"", ""destinos"", ""e"", ""os"", ""produtos"", ""turisticos"", ""e"", ""o"", ""aprimoramento"", ""da"", ""efetividade"", ""dos"", ""mecanismos"", ""de"", ""financiamento"", ""voltados"", ""ao"", ""desenvolvimento"", ""regional"", ""e"", ""nacional"", ""vale"", ""tambem"", ""destacar"", ""a"", ""necessidade"", ""de"", ""consolidacao"", ""e"", ""ampliacao"", ""do"", ""investimento"", ""em"", ""atividades"", ""de"", ""turismo"", ""ambiental"", ""responsavel"", ""e"", ""de"", ""etnoturismo"", ""ambos"", ""de"", ""forma"", ""sustentavel""]"
54,"A Mulher - O Partido Liberal afiança a necessidade de implementação das políticas voltadas para a inserção da mulher no mercado de trabalho, bem como a busca pela igualdade de salários entre homens e mulheres que desempenham a mesma ocupação. Merecem destaque as ações para a projeção econômica, a inclusão produtiva das mulheres e o aumento da participação de mulheres no parlamento e nas direções partidárias. Desenvolvimento de ações de combate ao feminicídio e na promoção de assistência às mulheres em situação de violência. Também se faz necessário o amparo às mulheres no exercício integral da maternidade, desde a concepção até o cuidado com os filhos, bem como a conciliação trabalho-família.",a mulher o partido liberal afianca a necessidade de implementacao das politicas voltadas para a insercao da mulher no mercado de trabalho bem como a busca pela igualdade de salarios entre homens e mulheres que desempenham a mesma ocupacao merecem destaque as acoes para a projecao economica a inclusao produtiva das mulheres e o aumento da participacao de mulheres no parlamento e nas direcoes partidarias desenvolvimento de acoes de combate ao feminicidio e na promocao de assistencia as mulheres em situacao de violencia tambem se faz necessario o amparo as mulheres no exercicio integral da maternidade desde a concepcao ate o cuidado com os filhos bem como a conciliacao trabalho familia,"[""a"", ""mulher"", ""o"", ""partido"", ""liberal"", ""afianca"", ""a"", ""necessidade"", ""de"", ""implementacao"", ""das"", ""politicas"", ""voltadas"", ""para"", ""a"", ""insercao"", ""da"", ""mulher"", ""no"", ""mercado"", ""de"", ""trabalho"", ""bem"", ""como"", ""a"", ""busca"", ""pela"", ""igualdade"", ""de"", ""salarios"", ""entre"", ""homens"", ""e"", ""mulheres"", ""que"", ""desempenham"", ""a"", ""mesma"", ""ocupacao"", ""merecem"", ""destaque"", ""as"", ""acoes"", ""para"", ""a"", ""projecao"", ""economica"", ""a"", ""inclusao"", ""produtiva"", ""das"", ""mulheres"", ""e"", ""o"", ""aumento"", ""da"", ""participacao"", ""de"", ""mulheres"", ""no"", ""parlamento"", ""e"", ""nas"", ""direcoes"", ""partidarias"", ""desenvolvimento"", ""de"", ""acoes"", ""de"", ""combate"", ""ao"", ""feminicidio"", ""e"", ""na"", ""promocao"", ""de"", ""assistencia"", ""as"", ""mulheres"", ""em"", ""situacao"", ""de"", ""violencia"", ""tambem"", ""se"", ""faz"", ""necessario"", ""o"", ""amparo"", ""as"", ""mulheres"", ""no"", ""exercicio"", ""integral"", ""da"", ""maternidade"", ""desde"", ""a"", ""concepcao"", ""ate"", ""o"", ""cuidado"", ""com"", ""os"", ""filhos"", ""bem"", ""como"", ""a"", ""conciliacao"", ""trabalho"", ""familia""]"
55,"Jovem - É indispensável avançar na agenda de empregabilidade de jovens. Implementar políticas públicas voltadas para a inserção do jovem no mercado de trabalho de forma justa e assertiva, estabelecendo estratégias que alinhem ensino e as demandas sociais, econômicas e políticas, incentivando a formação de jovens líderes, facilitando o acesso ao crédito e incentivando o empreendedorismo.",jovem e indispensavel avancar na agenda de empregabilidade de jovens implementar politicas publicas voltadas para a insercao do jovem no mercado de trabalho de forma justa e assertiva estabelecendo estrategias que alinhem ensino e as demandas sociais economicas e politicas incentivando a formacao de jovens lideres facilitando o acesso ao credito e incentivando o empreendedorismo,"[""jovem"", ""e"", ""indispensavel"", ""avancar"", ""na"", ""agenda"", ""de"", ""empregabilidade"", ""de"", ""jovens"", ""implementar"", ""politicas"", ""publicas"", ""voltadas"", ""para"", ""a"", ""insercao"", ""do"", ""jovem"", ""no"", ""mercado"", ""de"", ""trabalho"", ""de"", ""forma"", ""justa"", ""e"", ""assertiva"", ""estabelecendo"", ""estrategias"", ""que"", ""alinhem"", ""ensino"", ""e"", ""as"", ""demandas"", ""sociais"", ""economicas"", ""e"", ""politicas"", ""incentivando"", ""a"", ""formacao"", ""de"", ""jovens"", ""lideres"", ""facilitando"", ""o"", ""acesso"", ""ao"", ""credito"", ""e"", ""incentivando"", ""o"", ""empreendedorismo""]"
56,Solidariedade Social e Voluntariado - A solidariedade e o voluntariado constituem instrumentos que permitem o desenvolvimento das capacidades individuais dos cidadãos mais necessitados por meio da cooperação e realização de ações que promovem a superação de situações de calamidade e crises individuais e sociais.,solidariedade social e voluntariado a solidariedade e o voluntariado constituem instrumentos que permitem o desenvolvimento das capacidades individuais dos cidadaos mais necessitados por meio da cooperacao e realizacao de acoes que promovem a superacao de situacoes de calamidade e crises individuais e sociais,"[""solidariedade"", ""social"", ""e"", ""voluntariado"", ""a"", ""solidariedade"", ""e"", ""o"", ""voluntariado"", ""constituem"", ""instrumentos"", ""que"", ""permitem"", ""o"", ""desenvolvimento"", ""das"", ""capacidades"", ""individuais"", ""dos"", ""cidadaos"", ""mais"", ""necessitados"", ""por"", ""meio"", ""da"", ""cooperacao"", ""e"", ""realizacao"", ""de"", ""acoes"", ""que"", ""promovem"", ""a"", ""superacao"", ""de"", ""situacoes"", ""de"", ""calamidade"", ""e"", ""crises"", ""individuais"", ""e"", ""sociais""]"
57,"Nesse sentido, esses princípios são ferramentas que o PL prioriza para atender as demandas da população.",nesse sentido esses principios sao ferramentas que o pl prioriza para atender as demandas da populacao,"[""nesse"", ""sentido"", ""esses"", ""principios"", ""sao"", ""ferramentas"", ""que"", ""o"", ""pl"", ""prioriza"", ""para"", ""atender"", ""as"", ""demandas"", ""da"", ""populacao""]"
58,Segurança - O termo segurança é abrangente.,seguranca o termo seguranca e abrangente,"[""seguranca"", ""o"", ""termo"", ""seguranca"", ""e"", ""abrangente""]"
59,"Envolve outros conceitos que são vitais ao cidadão, aquele que trabalha, dedica-se à família e busca o melhor para o seu país. Envolve outras questões, como estabilidade, confiança, justiça na forma como o cidadão é tratado, igualdade perante todos e crença inabalável de que o Estado e a sociedade civil tratarão todos de acordo com seus méritos e esforços. O Partido Liberal deve, portanto, debruçar-se nesse assunto com especial atenção ao cidadão e às políticas públicas que ampliem esse conceito, dando especial atenção em promover e fortalecer a segurança jurídica, promover a segurança alimentar e a alimentação saudável, fortalecer a segurança energética do país, fortalecer e garantir a segurança pública e cidadã, e fortalecer e garantir a segurança no campo. CONCLUSÃO O Partido Liberal tem a convicção de que este é um programa que busca olhar para frente, preparar o país para os desafios que acenam desde já e que precisem de uma base sólida, e que pense no presente e no futuro até mesmo das gerações que estão por vir. Por isso, essa preocupação em colocar neste Plano, além de elementos intangíveis, como DEMOCRACIA e LIBERDADE, aspectos tangíveis como o aperfeiçoamento da infraestrutura, educação, saúde e segurança, dentre outros. Tudo alicerçado na garantia dos diretos humanos para todos e em um conjunto de políticas socioeconômicas robustas, que valorizem o empreendedorismo, a liberdade econômica, que gerem empregos sólidos diante das incertezas que as tecnologias naturalmente propiciam, que deixem para o Estado somente aquilo que é sua função precípua a fim de dedicar seus esforços ao cidadão brasileiro, nosso verdadeiro e supremo soberano.",envolve outros conceitos que sao vitais ao cidadao aquele que trabalha dedica se a familia e busca o melhor para o seu pais envolve outras questoes como estabilidade confianca justica na forma como o cidadao e tratado igualdade perante todos e crenca inabalavel de que o estado e a sociedade civil tratarao todos de acordo com seus meritos e esforcos o partido liberal deve portanto debrucar se nesse assunto com especial atencao ao cidadao e as politicas publicas que ampliem esse conceito dando especial atencao em promover e fortalecer a seguranca juridica promover a seguranca alimentar e a alimentacao saudavel fortalecer a seguranca energetica do pais fortalecer e garantir a seguranca publica e cidada e fortalecer e garantir a seguranca no campo conclusao o partido liberal tem a conviccao de que este e um programa que busca olhar para frente preparar o pais para os desafios que acenam desde ja e que precisem de uma base solida e que pense no presente e no futuro ate mesmo das geracoes que estao por vir por isso essa preocupacao em colocar neste plano alem de elementos intangiveis como democracia e liberdade aspectos tangiveis como o aperfeicoamento da infraestrutura educacao saude e seguranca dentre outros tudo alicercado na garantia dos diretos humanos para todos e em um conjunto de politicas socioeconomicas robustas que valorizem o empreendedorismo a liberdade economica que gerem empregos solidos diante das incertezas que as tecnologias naturalmente propiciam que deixem para o estado somente aquilo que e sua funcao precipua a fim de dedicar seus esforcos ao cidadao brasileiro nosso verdadeiro e supremo soberano,"[""envolve"", ""outros"", ""conceitos"", ""que"", ""sao"", ""vitais"", ""ao"", ""cidadao"", ""aquele"", ""que"", ""trabalha"", ""dedica"", ""se"", ""a"", ""familia"", ""e"", ""busca"", ""o"", ""melhor"", ""para"", ""o"", ""seu"", ""pais"", ""envolve"", ""outras"", ""questoes"", ""como"", ""estabilidade"", ""confianca"", ""justica"", ""na"", ""forma"", ""como"", ""o"", ""cidadao"", ""e"", ""tratado"", ""igualdade"", ""perante"", ""todos"", ""e"", ""crenca"", ""inabalavel"", ""de"", ""que"", ""o"", ""estado"", ""e"", ""a"", ""sociedade"", ""civil"", ""tratarao"", ""todos"", ""de"", ""acordo"", ""com"", ""seus"", ""meritos"", ""e"", ""esforcos"", ""o"", ""partido"", ""liberal"", ""deve"", ""portanto"", ""debrucar"", ""se"", ""nesse"", ""assunto"", ""com"", ""especial"", ""atencao"", ""ao"", ""cidadao"", ""e"", ""as"", ""politicas"", ""publicas"", ""que"", ""ampliem"", ""esse"", ""conceito"", ""dando"", ""especial"", ""atencao"", ""em"", ""promover"", ""e"", ""fortalecer"", ""a"", ""seguranca"", ""juridica"", ""promover"", ""a"", ""seguranca"", ""alimentar"", ""e"", ""a"", ""alimentacao"", ""saudavel"", ""fortalecer"", ""a"", ""seguranca"", ""energetica"", ""do"", ""pais"", ""fortalecer"", ""e"", ""garantir"", ""a"", ""seguranca"", ""publica"", ""e"", ""cidada"", ""e"", ""fortalecer"", ""e"", ""garantir"", ""a"", ""seguranca"", ""no"", ""campo"", ""conclusao"", ""o"", ""partido"", ""liberal"", ""tem"", ""a"", ""conviccao"", ""de"", ""que"", ""este"", ""e"", ""um"", ""programa"", ""que"", ""busca"", ""olhar"", ""para"", ""frente"", ""preparar"", ""o"", ""pais"", ""para"", ""os"", ""desafios"", ""que"", ""acenam"", ""desde"", ""ja"", ""e"", ""que"", ""precisem"", ""de"", ""uma"", ""base"", ""solida"", ""e"", ""que"", ""pense"", ""no"", ""presente"", ""e"", ""no"", ""futuro"", ""ate"", ""mesmo"", ""das"", ""geracoes"", ""que"", ""estao"", ""por"", ""vir"", ""por"", ""isso"", ""essa"", ""preocupacao"", ""em"", ""colocar"", ""neste"", ""plano"", ""alem"", ""de"", ""elementos"", ""intangiveis"", ""como"", ""democracia"", ""e"", ""liberdade"", ""aspectos"", ""tangiveis"", ""como"", ""o"", ""aperfeicoamento"", ""da"", ""infraestrutura"", ""educacao"", ""saude"", ""e"", ""seguranca"", ""dentre"", ""outros"", ""tudo"", ""alicercado"", ""na"", ""garantia"", ""dos"", ""diretos"", ""humanos"", ""para"", ""todos"", ""e"", ""em"", ""um"", ""conjunto"", ""de"", ""politicas"", ""socioeconomicas"", ""robustas"", ""que"", ""valorizem"", ""o"", ""empreendedorismo"", ""a"", ""liberdade"", ""economica"", ""que"", ""gerem"", ""empregos"", ""solidos"", ""diante"", ""das"", ""incertezas"", ""que"", ""as"", ""tecnologias"", ""naturalmente"", ""propiciam"", ""que"", ""deixem"", ""para"", ""o"", ""estado"", ""somente"", ""aquilo"", ""que"", ""e"", ""sua"", ""funcao"", ""precipua"", ""a"", ""fim"", ""de"", ""dedicar"", ""seus"", ""esforcos"", ""ao"", ""cidadao"", ""brasileiro"", ""nosso"", ""verdadeiro"", ""e"", ""supremo"", ""soberano""]"
60,Deus abençoe o nosso país.,deus abencoe o nosso pais,"[""deus"", ""abencoe"", ""o"", ""nosso"", ""pais""]"
61,"Brasília, 19 de dezembro de 2022.",brasilia 19 de dezembro de 2022,"[""brasilia"", ""19"", ""de"", ""dezembro"", ""de"", ""2022""]"
62,CONVENÇÃO NACIONAL DO PARTIDO LIBERAL PONTIFICIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO AVISO DE REGISTRO DE DIPLOMAS Mantenedora: FACULDADES CATÓLICAS CNPJ DA MANTENEDORA: 33.555.921/0001-70 Para fins do disposto no art.,convencao nacional do partido liberal pontificia universidade catolica do rio de janeiro aviso de registro de diplomas mantenedora faculdades catolicas cnpj da mantenedora 33 555 921 0001 70 para fins do disposto no art,"[""convencao"", ""nacional"", ""do"", ""partido"", ""liberal"", ""pontificia"", ""universidade"", ""catolica"", ""do"", ""rio"", ""de"", ""janeiro"", ""aviso"", ""de"", ""registro"", ""de"", ""diplomas"", ""mantenedora"", ""faculdades"", ""catolicas"", ""cnpj"", ""da"", ""mantenedora"", ""33"", ""555"", ""921"", ""0001"", ""70"", ""para"", ""fins"", ""do"", ""disposto"", ""no"", ""art""]"
