doc_id,topic,probability,source_file,preprocess_agenda
76,2,0.9990205764770508,PAUTA-PARTIDARIA-PSOL_preprocess.csv,13 enfrentamento desigualdade social econômico político investimento público restrição orçamentário impor amarra fiscal 14 promoção justiça distributivo enfrentamento desigualdade tributação progressivo redistribuição riqueza garanter serviço público universal 15 soberania tecnológico industrial sobre mineral terra raro enfrentar interesse capital transnacional 16 política externo independente multilateral prioridade integração latino americano país sul global 17 político reparação histórico garantia direito população historicamente oprimir 18 reconhecimento saber tradicional diálogo cosmovisão ocidental 19 redução jornada trabalho redução salário garantir renda básico universal 20 democratização meio comunicação cultura enfrentar monopólio midiático combater poder big techs soberania digital transparência dar responsabilização corporação sobre conteúdo divulgar
102,2,0.9990002512931824,PAUTA-PARTIDARIA-PSOL_preprocess.csv,momento apresentar imenso desafio paradigmático reestruturante profundo mudança estrutura social brasil mudança ainda curso cenário internacional novo guerra frio eua china impor novo desafio esquerdo brasileiro cenário nacional consolidação extremo direita liderança masso reorganização mundo trabalho reconfiguração classe social combinar crise representatividade instrumento organização tradicional tornar cenário ainda complexo exigir capacidade reinvenção reconexão sentimento maioria social papel enquanto partido profundamente comprometer luta social democracia participação cidadã atuar vetor fortalecer conduzir luta perspectiva real disputar poder objetivo transformar sociedade possível participar disputa ocupar todo espaço possível fortalecer instrumento organização popular sustentar mobilização participação povo absoluto compromisso transformação
82,2,0.9989453554153442,PAUTA-PARTIDARIA-PSOL_preprocess.csv,eleger parlamentar governante psol oportunidade promover ação pedagógico demonstrar possível fazer diferente além urna psol buscar disputar rumo brasil meio organização movimento social atuação rede social construir posição contra hegemônico aprofundir contradição classe dominante governo popular democrático precisar forte mobilização popular transformar estrutura poder próprio natureza implicar reestruturar político segurança público democratizar força armar judiciário reformar sistema eleitoral garantir grande representatividade setor historicamente sub representar espaço poder principalmente reorientar lógico alocação recurso público administrar querer usar experiência governo popular acumular força estimular organização trabalhadora trabalhador democratizar transformar forma fazer política brasil
100,2,0.9987854361534119,PAUTA-PARTIDARIA-PSOL_preprocess.csv,defesa direito pessoa lgbtqia reconhecimento diversidade identidade expressão gênero promoção cidadanio pleno respeito livre orientação sexual combate violência gênero defesa igualdade salarial trabalho reconhecimento trabalho reprodutivo garantir autonomia sobre próprio corpo enfrentamento capacitismo defesa acessibilidade universal político público inclusão social educacional cultural trabalho protagonismo próprio pessoa deficiência acesso universal saúde público qualidade defesa educação pública acesso serviço público qualidade direito cidade terra aplicar programa enfrentar cinco século opressão violência saque dependência externo obra partido amplo movimento construir baixo cima
15,2,0.9985244274139404,PAUTA-PARTIDARIA-PSOL_preprocess.csv,romper definitivamente ciclo golpe violência opressão possível assegurar democracia radical onde liberdade poder exercer plenamente respeito próximo compromisso sociedade justo todo pessoa considerar democracia dimensão político material dimensão político defender importância pluralidade participação popular representatividade diferente setor social controle social sobre estado independência poder transparência ético público dimensão material conceber democracia garanter acesso saúde educação alimentação saudável meio ambiente moradia emprego terra cultura lazer soberania
11,3,0.9995356798171997,PAUTA-PARTIDARIA-PSOL_preprocess.csv,marco 20 ano legalização psol propuse amplo processo debate estimular reflexão sobre programa estrutura renovar compromisso construção socialismo século 21 democracia liberdade síntese de esse debate resultar atualização programático expressar em este documento preservar disposição manter diálogo permanente concreto lutador movimento social novo etapa capitalismo intensificar crise projeto tornar imprescindível fortalecimento programa socialista capaz conectar amplo parcela povo disputar presente sentido futuro 1 2 socialismo tempo psol socialismo modelo econômico político social nascer resposta contradição sociedade capitalista incapacidade emancipar plenamente humanidade socialismo oferecer alternativa estrutural sistema colocar acumulação capital minorio acima vida planeta país erguir sobre base escravismo colonialismo caso brasil socialismo defender psol projeto basear justiça econômico social ambiental assegurar direito igual soberania popular liberdade diversidade religioso democracia criar condição pleno realização potencialidade cada pessoa sociedade todo projeto socialista portanto histórico anticapitalista socialismo entender modelo econômico basear socialização controle social produção distribuição riqueza gerar trabalho humano dever alicerçar democracia liberdade solidariedade oposição todo forma opressão exploração mobilização popular internacionalismo antir imperialismo independência político classe assim defesa meio ambiente soberania nacional caminho socialismo dever capaz vincular luta imediato concreto horizonte amplo transformação social
80,3,0.999464750289917,PAUTA-PARTIDARIA-PSOL_preprocess.csv,socialismo horizonte estratégico caminho superar ordem injusto projeto socialista século 21 dever enraizar contradição material subjetivo tempo compreender desafio contemporaneidade propor alternativa concreto avanço extremo direita brasil mundo aliar crise democracia liberal tornar luta contra autoritarismo campo central disputar político exigir simultaneamente defesa democracia liberal frente avanço fascista criação mecanismo inovador participação popular capaz ampliar limite democracia representativo garantir direito real povo tensão proteger conquista democrático aprofundá las representar grande desafio projeto socialista contemporâneo socialismo século 21 dever eixo político capaz unir diversos luta particular projeto histórico verdadeiramente transformador precisar construir proposta político responda dilema concreto tempo conciliar radicalidade transformador profundo enraizamento luta popular luta socialismo envolver disputa concreto poder político econômico objetivo influenciar conflito distributivo definir estratégia macroeconômico poder frear crise climático regular grande empresa tecnologia defender soberania nacional garantir direito social entanto disputar poder transformação ocorrer apenas forma limitar oferecer democracia liberal representativo psol reconhecer eleição momento importante lutar parte significativo sociedade volta atenção político
31,3,0.99946129322052,PAUTA-PARTIDARIA-PSOL_preprocess.csv,processo expressar mudança acelerar composição orgânico capital marcar aumento produtividade resultante substituição trabalho vivo máquina resultado automatização poder representar libertação classe trabalhador transformar sob lógico capital reforço exploração aprofundamento desigualdade tratar fenômeno ultrapassar setor industrial setor serviço viver onda igualmente acelerar automação transferir usuário forma remunerar tarefa antes executar trabalhador assalariar operação bancário aplicativo ensino distância plataforma venda online serviço automatizar geral ter eliminar postos trabalho larga escala em esse cenário papel big techs adquirer centralidade estratégico tanto perspectiva direito comunicação soberanio povo quanto dimensão mundo trabalho subjetividade classe trabalhadora big tech transformar centro poder capitalismo contemporâneo funcionar base monopolista modelo negócio basear vigilância massa extração dar motor brutal concentração rendo aumento inédito desigualdade além de isso grande datacenter necessário crescimento ias big techs demandar quantidade crescente energia água agudizar catástrofe ecológico curso mundo trabalho consequência profundo chegada plataforma digital revolução técnico científico mobilizar serviço capital fragmentar processo produtivo aumentar exploração quebra identidade experiência classe basear solidariedade horizontal
39,3,0.99943608045578,PAUTA-PARTIDARIA-PSOL_preprocess.csv,ainda outro dimensão trabalho cuidado responsável economia próprio frequentemente invisível cumprem função essencial reprodução vida trabalho doméstico cuidado prestar criança pessoa idoso deficiência bem tarefa cotidiana constituir alicerce próprio produção econômico historicamente trabalho necessário reprodução social recair sobre expropriação remunerar trabalho feminino cinco século exploração converter hoje trabalho doméstico precarizar majoritariamente realizar mulher negro periférico reconhecer centralidade político trabalho cuidado componente fundamental sustentação sociedade permitir integrar demanda agenda político econômico país fortalecer luta direito igualdade social condição econômico justo todo pessoa exercer atividade sócio reprodutivo tarefa psol portanto articular programa capaz enfrentar simultaneamente poder capital financeiro capitalismo extrativista produzir hiperconcentração riqueza precarização trabalho crise climático desigualdade estrutural raça gênero implicar formular projeto país combinar defesa intransigente serviço público universal redução jornado trabalho regulação democrático tecnologia transição ecológico justo popular tratar projeto tema enfrentar narrativa desenvolvimentisto século 20 ousar imaginar construir socialismo século 21 democraticamente planejar centrar valorização vida lucro
73,3,0.9991430044174194,PAUTA-PARTIDARIA-PSOL_preprocess.csv,tempo necessidade poder comprometer estratégia direção socialismo 3 1 plataforma novo projeto país 1 superação produtivismo capitalista colocar vida centro economia 2 construção radicalmente democrático mecanismo participação direto 3 enfrentamento estrutural extremo direita autoritarismo garantir liberdade democrático direito social universal 4 defesa ativo autodeterminação povo contra imperialismo neocolonialismo 5 reforma sistema político superar poder capital ampliar representação popular 6 transição justo modelo econômico pós extrativista planejamento ecológico longo prazo 7 defesa intransigente povo comunidade território tradicional indígena quilombola ribeirinho justiça ambiental 8 reforma agrário popular democratização terra produção alimento saudável erradicação fome combatir mudança climático preservação meio ambiente
